5.43333;32.945;6.059;100.419;210.488
5.435;32.948;6.059;100.419;210.466
5.43667;32.951;6.059;100.419;210.445
5.43833;32.954;6.059;100.419;210.425
5.44;32.957;6.059;100.419;210.406
5.44167;32.96;6.059;100.419;210.389
5.44333;32.963;6.059;100.419;210.371
5.445;32.966;6.059;100.419;210.354
5.44667;32.969;6.059;100.418;210.338
5.44833;32.972;6.059;100.418;210.324
5.45;32.975;6.059;100.418;210.311
5.45167;32.978;6.059;100.418;210.298
5.45333;32.981;6.059;100.418;210.286
5.455;32.984;6.059;100.418;210.274
5.45667;32.987;6.059;100.418;210.263
5.45833;32.991;6.059;100.418;210.254
5.46;32.994;6.059;100.418;210.245
5.46167;32.997;6.059;100.418;210.237
5.46333;33;6.059;100.418;210.229
5.465;33.003;6.059;100.418;210.222
5.46667;33.006;6.059;100.418;210.215
5.46833;33.009;6.059;100.418;210.209
5.47;33.012;6.059;100.418;210.204
5.47167;33.015;6.059;100.418;210.199
5.47333;33.018;6.059;100.418;210.194
5.475;33.021;6.059;100.418;210.19
5.47667;33.024;6.059;100.418;210.187
5.47833;33.027;6.059;100.418;210.184
5.48;33.03;6.059;100.418;210.182
5.48167;33.033;6.059;100.417;210.181
5.48333;33.036;6.059;100.417;210.18
5.485;33.039;6.059;100.417;210.178
5.48667;33.042;6.059;100.417;210.178
5.48833;33.045;6.059;100.417;210.178
5.49;33.048;6.059;100.417;210.18
5.49167;33.051;6.059;100.417;210.182
5.49333;33.054;6.059;100.417;210.184
5.495;33.057;6.059;100.417;210.186
5.49667;33.06;6.059;100.417;210.189
5.49833;33.063;6.059;100.417;210.192
5.5;33.066;6.059;100.417;210.196
5.50167;33.069;6.059;100.417;210.202
5.50333;33.072;6.059;100.417;210.207
5.505;33.075;6.059;100.417;210.213
5.50667;33.078;6.059;100.417;210.218
5.50833;33.081;6.059;100.417;210.224
5.51;33.084;6.059;100.417;210.231
5.51167;33.087;6.059;100.417;210.239
5.51333;33.09;6.059;100.417;210.248
5.515;33.093;6.059;100.417;210.257
5.51667;33.096;6.059;100.416;210.265
5.51833;33.099;6.059;100.416;210.274
5.52;33.102;6.059;100.416;210.283
5.52167;33.105;6.059;100.416;210.294
