650.0; 1.5384615384615385; 3.2215306804685913; 25.066459571256893
608.1111111111111; 1.6444363237712407; 3.097121710426517; 22.134151011587708
566.2222222222222; 1.7660910518053377; 2.9633358048516953; 19.36245351279817
524.3333333333334; 1.9071837253655435; 2.818714968817588; 16.755305741801926
482.44444444444446; 2.0727775218793183; 2.6614355573471062; 14.316826979655447
440.55555555555554; 2.269861286254729; 2.4891750469942924; 12.05133023746357
398.6666666666667; 2.5083612040133776; 2.2989120303796273; 9.963336748285254
356.7777777777778; 2.8028651510432883; 2.086614756519385; 8.057592031775203
314.8888888888889; 3.1757233592095977; 1.8467342414548078; 6.339083765067904
273.0; 3.663003663003663; 1.5713334177655618; 4.813061738886784
